season_year,player_id,first_name,last_name,team,assists,assists_event,assists_per_game,birth_date,catches,even_strength_goals,faceoff_pct,faceoffs_total,faceoffs_won,game_winning_goals,games,goals,goals_against,goals_event,goals_per_game,height_cm,ice_time_min_per_game,ice_time_s,is_goalie,name,nationality,pim,pim_event,plus_minus,points,points_event,points_per_game,position,powerplay_goals_event,pp_assists,pp_goals,primary_assists,save_pct_calc,saves,secondary_assists,sh_assists,sh_goals,shooting_pct,shoots,shorthanded_goals_event,shots,shots_from_shotmap,shots_per_game,team_side,weight_kg
2024,34321195,ELMERI,LAAKSO,SaiPa,3,3,0.064,2004-07-19,,1,,0,0,0,47,2,0,2,0.043,184,0.0,0,False,ELMERI LAAKSO,FIN,24,24,0,5,5,0.106,P,1,0,0,2,,0,1,0,0,2.5,LEFT,0,80,80,1.702,away,90
2024,60761149,SANDER,ENGEBRÅTEN,Jukurit,4,4,0.062,2002-07-07,,1,,0,0,0,65,1,0,1,0.015,182,0.0,0,False,SANDER ENGEBRÅTEN,NOR,18,18,0,5,5,0.077,OP,0,0,0,3,,0,1,0,0,1.16,RIGHT,0,86,86,1.323,home,82
2024,40005133,SISU-PETTERI,LEHTONEN,TPS,4,4,0.058,2003-06-03,,1,,0,0,0,69,1,0,1,0.014,189,0.0,0,False,SISU-PETTERI LEHTONEN,FIN,22,22,0,5,5,0.072,P,0,0,0,4,,0,0,0,0,1.19,LEFT,0,84,84,1.217,away,93
2024,34264401,JUHA,JATKOLA,KalPa,4,4,0.056,2002-09-12,,1,,0,0,0,72,1,0,1,0.014,185,0.0,0,False,JUHA JATKOLA,FIN,0,0,0,5,5,0.069,MV,0,0,0,1,,0,3,0,0,100.0,LEFT,0,1,1,0.014,home,80
2024,28273262,JUHO,RAUTANEN,Ilves,4,4,0.154,1997-05-25,,1,,0,0,0,26,1,0,1,0.038,183,0.0,0,False,JUHO RAUTANEN,FIN,12,12,0,5,5,0.192,P,0,0,0,2,,0,2,0,0,2.7,LEFT,0,37,37,1.423,away,84
2024,31377236,JULIUS,REINI,HPK,5,5,0.083,2000-05-18,,0,,0,0,0,60,0,0,0,0.0,187,0.0,0,False,JULIUS REINI,FIN,22,22,0,5,5,0.083,VP,0,0,0,4,,0,1,0,0,0.0,LEFT,0,49,49,0.817,away,92
2024,30058828,JAMI,VIRTANEN,Ässät,5,5,0.088,2000-08-07,,0,,0,0,0,57,0,0,0,0.0,183,0.0,0,False,JAMI VIRTANEN,FIN,31,31,0,5,5,0.088,OL,0,0,0,3,,0,2,0,0,0.0,RIGHT,0,55,55,0.965,home,87
2024,33410418,Arttu,Alasiurua,Kärpät,1,1,0.014,2005-02-05,,3,,0,0,0,71,3,0,3,0.042,182,0.0,0,False,Arttu Alasiurua,FIN,2,2,0,4,4,0.056,KH,0,0,0,1,,0,0,0,0,14.29,LEFT,0,21,21,0.296,home,77
2024,40215681,VILLE,RUOTSALAINEN,KalPa,1,1,0.014,2003-08-22,,2,,0,0,0,70,3,0,3,0.043,175,0.0,0,False,VILLE RUOTSALAINEN,FIN,4,4,0,4,4,0.057,P,0,0,0,1,,0,0,0,0,4.17,LEFT,1,72,72,1.029,home,75
2024,60674392,TIM,LINDFORS,Pelicans,1,1,0.024,2003-11-02,,3,,0,0,0,42,3,0,3,0.071,185,0.0,0,False,TIM LINDFORS,SWE,2,2,0,4,4,0.095,OL,0,0,0,1,,0,0,0,0,42.86,NOT_SPECIFIED,0,7,7,0.167,home,84
2024,40431928,TERRY,BROADHURST,TPS,1,1,0.04,1988-11-30,,2,,0,0,1,25,3,0,3,0.12,180,0.0,0,False,TERRY BROADHURST,USA,4,4,0,4,4,0.16,VL,1,0,0,1,,0,0,0,0,5.45,LEFT,0,55,55,2.2,home,80
2024,21926286,Miro,Karjalainen,HPK,2,2,0.034,1996-05-23,,2,,0,0,0,59,2,0,2,0.034,200,0.0,0,False,Miro Karjalainen,FIN,22,22,0,4,4,0.068,OP,0,0,0,0,,0,2,0,0,7.69,RIGHT,0,26,26,0.441,away,100
2024,32419009,VÄINÖ,LIIKONEN,KooKoo,2,2,0.033,2001-07-19,,2,,0,0,0,60,2,0,2,0.033,192,0.0,0,False,VÄINÖ LIIKONEN,FIN,20,20,0,4,4,0.067,VP,0,0,0,1,,0,1,0,0,5.13,LEFT,0,39,39,0.65,away,105
2024,32919839,AXEL,SKINNARI,HPK,2,2,0.061,2004-03-16,,2,,0,0,0,33,2,0,2,0.061,184,0.0,0,False,AXEL SKINNARI,FIN,20,20,0,4,4,0.121,H,0,0,0,0,,0,2,0,0,6.06,RIGHT,0,33,33,1.0,home,77
2024,28273262,JUHO,RAUTANEN,KooKoo,3,3,0.083,1997-05-25,,0,,0,0,0,36,1,0,1,0.028,183,0.0,0,False,JUHO RAUTANEN,FIN,8,8,0,4,4,0.111,OP,0,0,0,2,,0,1,0,0,0.93,LEFT,1,107,107,2.972,away,84
2024,60744044,CARL-JOHAN,LERBY,Sport,3,3,0.107,1997-07-07,,0,,0,0,0,28,1,0,1,0.036,180,0.0,0,False,CARL-JOHAN LERBY,SWE,4,4,0,4,4,0.143,VP,1,0,0,1,,0,2,0,0,1.96,LEFT,0,51,51,1.821,away,82
2024,29670505,JERE,HENRIKSSON,TPS,3,3,0.158,2001-02-08,,1,,0,0,0,19,1,0,1,0.053,180,0.0,0,False,JERE HENRIKSSON,FIN,2,2,0,4,4,0.211,VL,0,0,0,3,,0,0,0,0,4.17,LEFT,0,24,24,1.263,away,85
2024,22510552,OSKARI,MANNINEN,HIFK,3,3,0.15,1991-04-22,,1,,0,0,0,20,1,0,1,0.05,179,0.0,0,False,OSKARI MANNINEN,FIN,2,2,0,4,4,0.2,VP,0,0,0,0,,0,3,0,0,2.94,LEFT,0,34,34,1.7,home,84
2024,33150613,JONI,JURMO,KooKoo,3,3,0.125,2002-04-19,,1,,0,0,0,24,1,0,1,0.042,194,0.0,0,False,JONI JURMO,FIN,12,12,0,4,4,0.167,P,0,0,0,2,,0,1,0,0,3.03,LEFT,0,33,33,1.375,home,93
2024,33254027,VILI,ALITALO,HPK,3,3,0.2,2003-01-03,,1,,0,0,0,15,1,0,1,0.067,181,0.0,0,False,VILI ALITALO,FIN,2,2,0,4,4,0.267,VL,0,0,0,3,,0,0,0,0,3.33,LEFT,0,30,30,2.0,home,81
2024,30013562,JERE,JOKINEN,TPS,4,4,0.108,2000-04-09,,0,,0,0,0,37,0,0,0,0.0,190,0.0,0,False,JERE JOKINEN,FIN,0,0,0,4,4,0.108,OL,0,0,0,3,,0,1,0,0,0.0,RIGHT,0,4,4,0.108,home,84
2024,29635278,NIKLAS,VIRTANEN,Pelicans,1,1,0.013,1999-09-23,,2,,0,0,0,76,2,0,2,0.026,182,0.0,0,False,NIKLAS VIRTANEN,FIN,35,35,0,3,3,0.039,VL,0,0,0,1,,0,0,0,0,7.14,LEFT,0,28,28,0.368,away,85
2024,60794693,ANTON,OLSSON,Jukurit,1,1,0.019,2003-01-26,,1,,0,0,1,54,2,0,2,0.037,184,0.0,0,False,ANTON OLSSON,SWE,29,29,0,3,3,0.056,VP,0,0,0,1,,0,0,0,0,8.0,LEFT,1,25,25,0.463,away,90
2024,60755137,NICK,WELSH,JYP,2,2,0.083,1997-05-07,,1,,0,0,0,24,1,0,1,0.042,176,0.0,0,False,NICK WELSH,CAN,18,18,0,3,3,0.125,P,0,0,0,1,,0,1,0,0,3.12,RIGHT,0,32,32,1.333,home,79
2024,27772764,SEVERI,LAHTINEN,JYP,2,2,0.222,1998-12-13,,1,,0,0,0,9,1,0,1,0.111,187,0.0,0,False,SEVERI LAHTINEN,FIN,0,0,0,3,3,0.333,OL,0,0,0,1,,0,1,0,0,9.09,LEFT,0,11,11,1.222,home,89
2024,60671583,Anton,Karlsson,KalPa,2,2,0.027,1993-05-20,,1,,0,0,0,73,1,0,1,0.014,189,0.0,0,False,Anton Karlsson,SWE,14,14,0,3,3,0.041,VP,0,0,0,0,,0,2,0,0,1.11,LEFT,0,90,90,1.233,home,92
2024,34562750,TOPI,RÖNNI,Tappara,2,2,0.034,2004-05-05,,1,,0,0,0,59,1,0,1,0.017,188,0.0,0,False,TOPI RÖNNI,FIN,6,6,0,3,3,0.051,KH,0,0,0,1,,0,1,0,0,4.35,LEFT,0,23,23,0.39,home,82
2024,22679723,MIKKO,NIEMELÄ,Pelicans,2,2,0.074,1990-10-09,,1,,0,0,1,27,1,0,1,0.037,187,0.0,0,False,MIKKO NIEMELÄ,FIN,6,6,0,3,3,0.111,OP,0,0,0,1,,0,1,0,0,8.33,RIGHT,0,12,12,0.444,away,91
2024,33401427,VILJAM,SANDVIK,Jukurit,2,2,0.032,2003-02-04,,1,,0,0,0,63,1,0,1,0.016,176,0.0,0,False,VILJAM SANDVIK,FIN,0,0,0,3,3,0.048,OL,0,0,0,0,,0,2,0,0,10.0,RIGHT,0,10,10,0.159,away,84
2024,40172011,MARKUS,ODEN,Jukurit,2,2,0.069,2001-07-09,,1,,0,0,0,29,1,0,1,0.034,177,0.0,0,False,MARKUS ODEN,FIN,0,0,0,3,3,0.103,OL,0,0,0,2,,0,0,0,0,10.0,RIGHT,0,10,10,0.345,home,80
2024,33562188,PATRIK,JUHOLA,Ässät,2,2,0.062,2003-12-16,,1,,0,0,0,32,1,0,1,0.031,191,0.0,0,False,PATRIK JUHOLA,FIN,0,0,0,3,3,0.094,KH,0,0,0,1,,0,1,0,0,2.22,LEFT,0,45,45,1.406,home,93
2024,24459695,OSSI,IKONEN,HPK,3,3,0.051,1990-03-04,,0,,0,0,0,59,0,0,0,0.0,179,0.0,0,False,OSSI IKONEN,FIN,20,20,0,3,3,0.051,OP,0,0,0,2,,0,1,0,0,0.0,LEFT,0,79,79,1.339,away,75
2024,60544341,NICK,MALIK,KooKoo,3,3,0.05,2002-04-26,,0,,0,0,0,60,0,0,0,0.0,189,0.0,0,False,NICK MALIK,CZE,2,2,0,3,3,0.05,MV,0,0,0,1,,0,2,0,0,,LEFT,0,0,0,0.0,away,79
2024,23557763,JUUSO,VAINIO,JYP,3,3,0.05,1994-09-06,,0,,0,0,0,60,0,0,0,0.0,184,0.0,0,False,JUUSO VAINIO,FIN,14,14,0,3,3,0.05,OP,0,0,0,2,,0,1,0,0,0.0,RIGHT,0,89,89,1.483,home,95
2024,29934157,ALEKSI,ANTTALAINEN,SaiPa,3,3,0.06,1999-03-28,,0,,0,0,0,50,0,0,0,0.0,175,0.0,0,False,ALEKSI ANTTALAINEN,FIN,22,22,0,3,3,0.06,VP,0,0,0,0,,0,3,0,0,0.0,LEFT,0,74,74,1.48,away,91
2024,100044979,MIROSLAV,SVOBODA,Sport,3,3,0.049,1995-03-07,,0,,0,0,0,61,0,0,0,0.0,190,0.0,0,False,MIROSLAV SVOBODA,CZE,6,6,0,3,3,0.049,MV,0,0,0,0,,0,3,0,0,,LEFT,0,0,0,0.0,away,80
2024,29670505,JERE,HENRIKSSON,HPK,3,3,0.073,2001-02-08,,0,,0,0,0,41,0,0,0,0.0,180,0.0,0,False,JERE HENRIKSSON,FIN,0,0,0,3,3,0.073,OL,0,0,0,1,,0,2,0,0,0.0,LEFT,0,16,16,0.39,home,85
2024,33388333,SANTERI,KOSKELA,JYP,3,3,0.051,2002-10-20,,0,,0,0,0,59,0,0,0,0.0,179,0.0,0,False,SANTERI KOSKELA,FIN,10,10,0,3,3,0.051,KH,0,0,0,3,,0,0,0,0,0.0,LEFT,0,30,30,0.508,away,78
2024,40121233,ONNI,KÄYHKÖ,Pelicans,3,3,0.041,2002-06-03,,0,,0,0,0,74,0,0,0,0.0,192,0.0,0,False,ONNI KÄYHKÖ,FIN,4,4,0,3,3,0.041,P,0,0,0,3,,0,0,0,0,0.0,LEFT,0,46,46,0.622,home,83
2024,60755136,GIORGIO,ESTEPHAN,JYP,0,0,0.0,1997-02-03,,1,,0,0,0,11,2,0,2,0.182,183,0.0,0,False,GIORGIO ESTEPHAN,CAN,2,2,0,2,2,0.182,KH,1,0,0,0,,0,0,0,0,8.7,RIGHT,0,23,23,2.091,home,90
2024,33517816,SAMU,BAU,Ilves,0,0,0.0,2004-04-20,,2,,0,0,0,64,2,0,2,0.031,195,0.0,0,False,SAMU BAU,FIN,12,12,0,2,2,0.031,KH,0,0,0,0,,0,0,0,0,4.76,LEFT,0,42,42,0.656,away,96
2024,40049925,SANTERI,HUOVILA,JYP,0,0,0.0,2004-07-16,,1,,0,0,0,37,2,0,2,0.054,176,0.0,0,False,SANTERI HUOVILA,FIN,4,4,0,2,2,0.054,VL,1,0,0,0,,0,0,0,0,15.38,LEFT,0,13,13,0.351,away,66
2024,31250968,VALTTERI,KAKKONEN,HIFK,0,0,0.0,2000-03-17,,2,,0,0,1,8,2,0,2,0.25,181,0.0,0,False,VALTTERI KAKKONEN,FIN,6,6,0,2,2,0.25,OP,0,0,0,0,,0,0,0,0,15.38,RIGHT,0,13,13,1.625,home,80
2024,60822292,LEE,LAPID,SaiPa,0,0,0.0,1998-01-11,,2,,0,0,0,16,2,0,2,0.125,0,0.0,0,False,LEE LAPID,CAN,10,10,0,2,2,0.125,KH,0,0,0,0,,0,0,0,0,6.25,RIGHT,0,32,32,2.0,home,0
2024,33133083,JONI,VIROLAINEN,HPK,0,0,0.0,2003-12-27,,2,,0,0,0,13,2,0,2,0.154,178,0.0,0,False,JONI VIROLAINEN,FIN,6,6,0,2,2,0.154,OL,0,0,0,0,,0,0,0,0,9.09,LEFT,0,22,22,1.692,home,75
2024,34370298,Lenni,Tiihonen,SaiPa,1,1,0.017,2004-04-19,,1,,0,0,0,60,1,0,1,0.017,190,0.0,0,False,Lenni Tiihonen,FIN,0,0,0,2,2,0.033,VL,0,0,0,1,,0,0,0,0,25.0,RIGHT,0,4,4,0.067,away,89
2024,33464927,KIM,NIEMINEN,Lukko,1,1,0.019,2001-12-28,,1,,0,0,1,54,1,0,1,0.019,177,0.0,0,False,KIM NIEMINEN,FIN,4,4,0,2,2,0.037,VL,0,0,0,1,,0,0,0,0,3.23,LEFT,0,31,31,0.574,away,80
2024,34589827,ARON,KIVIHARJU,HIFK,1,1,0.015,2006-01-25,,1,,0,0,0,66,1,0,1,0.015,178,0.0,0,False,ARON KIVIHARJU,FIN,2,2,0,2,2,0.03,VP,0,0,0,0,,0,1,0,0,5.88,LEFT,0,17,17,0.258,away,71
2024,40032907,SEBASTIAN,SOINI,Ilves,1,1,0.016,2006-06-10,,1,,0,0,0,62,1,0,1,0.016,188,0.0,0,False,SEBASTIAN SOINI,FIN,2,2,0,2,2,0.032,P,0,0,0,1,,0,0,0,0,10.0,RIGHT,0,10,10,0.161,home,82
2024,31959780,RIKU,TOHILA,JYP,1,1,0.018,2003-12-04,,1,,0,0,0,55,1,0,1,0.018,203,0.0,0,False,RIKU TOHILA,FIN,12,12,0,2,2,0.036,KH,0,0,0,0,,0,1,0,0,2.5,RIGHT,0,40,40,0.727,away,94
2024,40003560,FRANS,KULMALA,TPS,1,1,0.023,2002-05-06,,1,,0,0,0,43,1,0,1,0.023,187,0.0,0,False,FRANS KULMALA,FIN,0,0,0,2,2,0.047,P,0,0,0,1,,0,0,0,0,5.0,LEFT,0,20,20,0.465,home,90
2024,100034557,BALAZS,VARGA,JYP,1,1,0.04,2003-08-13,,1,,0,0,1,25,1,0,1,0.04,191,0.0,0,False,BALAZS VARGA,HUN,4,4,0,2,2,0.08,VL,0,0,0,0,,0,1,0,0,5.26,LEFT,0,19,19,0.76,away,95
2024,40371281,BEN,BLOOD,Pelicans,1,1,0.034,1989-03-15,,1,,0,0,0,29,1,0,1,0.034,194,0.0,0,False,BEN BLOOD,USA,57,57,0,2,2,0.069,P,0,0,0,1,,0,0,0,0,2.17,LEFT,0,46,46,1.586,home,103
2024,22993098,SAMI,RAJANIEMI,HPK,2,2,0.033,1992-08-20,,0,,0,0,0,60,0,0,0,0.0,184,0.0,0,False,SAMI RAJANIEMI,FIN,2,2,0,2,2,0.033,MV,0,0,0,0,,0,2,0,0,,LEFT,0,0,0,0.0,away,83
2024,32581335,RASMUS,KORHONEN,Jukurit,2,2,0.03,2002-10-22,,0,,0,0,0,66,0,0,0,0.0,195,0.0,0,False,RASMUS KORHONEN,FIN,0,0,0,2,2,0.03,MV,0,0,0,1,,0,1,0,0,,LEFT,0,0,0,0.0,home,90
2024,40131060,JESSE,NURMI,KooKoo,2,2,0.033,2005-03-07,,0,,0,0,0,60,0,0,0,0.0,182,0.0,0,False,JESSE NURMI,FIN,2,2,0,2,2,0.033,VL,0,0,0,1,,0,1,0,0,0.0,LEFT,0,44,44,0.733,away,78
2024,23249408,OSKARI,SETÄNEN,KooKoo,2,2,0.033,1994-04-28,,0,,0,0,0,60,0,0,0,0.0,186,0.0,0,False,OSKARI SETÄNEN,FIN,0,0,0,2,2,0.033,MV,0,0,0,1,,0,1,0,0,,LEFT,0,0,0,0.0,away,87
2024,32976568,ALEKSI,MALINEN,JYP,2,2,0.091,2003-05-26,,0,,0,0,0,22,0,0,0,0.0,184,0.0,0,False,ALEKSI MALINEN,FIN,0,0,0,2,2,0.091,OP,0,0,0,0,,0,2,0,0,0.0,LEFT,0,19,19,0.864,home,90
2024,33502782,KARI,PIIROINEN,SaiPa,2,2,0.033,2001-07-01,,0,,0,0,0,60,0,0,0,0.0,186,0.0,0,False,KARI PIIROINEN,FIN,0,0,0,2,2,0.033,MV,0,0,0,1,,0,1,0,0,,LEFT,0,0,0,0.0,away,86
2024,60342514,TREVOR,MINGOIA,Kärpät,2,2,0.333,1992-01-18,,0,,0,0,0,6,0,0,0,0.0,181,0.0,0,False,TREVOR MINGOIA,USA,4,4,0,2,2,0.333,OL,0,0,0,2,,0,0,0,0,0.0,RIGHT,0,18,18,3.0,home,86
2024,21589720,CHRISTIAN,HELJANKO,Tappara,2,2,0.026,1997-04-02,,0,,0,0,0,76,0,0,0,0.0,182,0.0,0,False,CHRISTIAN HELJANKO,FIN,0,0,0,2,2,0.026,MV,0,0,0,0,,0,2,0,0,0.0,LEFT,0,1,1,0.013,home,76
2024,31267715,EETU,RANDELIN,Tappara,2,2,0.026,2001-11-12,,0,,0,0,0,76,0,0,0,0.0,180,0.0,0,False,EETU RANDELIN,FIN,2,2,0,2,2,0.026,MV,0,0,0,0,,0,2,0,0,,LEFT,0,0,0,0.0,home,85
2024,32551174,JESPER,AHLROTH,Tappara,2,2,0.027,2002-04-30,,0,,0,0,0,73,0,0,0,0.0,190,0.0,0,False,JESPER AHLROTH,FIN,6,6,0,2,2,0.027,VP,0,0,0,1,,0,1,0,0,0.0,LEFT,0,46,46,0.63,home,79
2024,33392484,VERNERI,HELLMAN,Ässät,2,2,0.034,2003-06-11,,0,,0,0,0,59,0,0,0,0.0,190,0.0,0,False,VERNERI HELLMAN,FIN,6,6,0,2,2,0.034,P,0,0,0,0,,0,2,0,0,0.0,LEFT,0,13,13,0.22,home,96
2024,60661830,JAKUB,MALEK,Ilves,2,2,0.031,2002-04-11,,0,,0,0,0,65,0,0,0,0.0,194,0.0,0,False,JAKUB MALEK,CZE,2,2,0,2,2,0.031,MV,0,0,0,0,,0,2,0,0,,LEFT,0,0,0,0.0,away,78
2024,33150613,JONI,JURMO,Ilves,2,2,0.042,2002-04-19,,0,,0,0,0,48,0,0,0,0.0,194,0.0,0,False,JONI JURMO,FIN,6,6,0,2,2,0.042,VP,0,0,0,1,,0,1,0,0,0.0,LEFT,0,47,47,0.979,away,93
2024,32830387,VALTTERI,VIIRRET,Ässät,2,2,0.034,2003-08-11,,0,,0,0,0,58,0,0,0,0.0,173,0.0,0,False,VALTTERI VIIRRET,FIN,0,0,0,2,2,0.034,P,0,0,0,1,,0,1,0,0,0.0,LEFT,0,21,21,0.362,away,85
2024,33558231,SIMO,HEINONEN,KooKoo,2,2,0.035,2003-08-31,,0,,0,0,0,57,0,0,0,0.0,186,0.0,0,False,SIMO HEINONEN,FIN,2,2,0,2,2,0.035,VL,0,0,0,1,,0,1,0,0,0.0,LEFT,0,18,18,0.316,away,90
2024,34601572,JIRI,PÄRSSINEN,HPK,2,2,0.035,2002-05-24,,0,,0,0,0,57,0,0,0,0.0,188,0.0,0,False,JIRI PÄRSSINEN,FIN,2,2,0,2,2,0.035,P,0,0,0,0,,0,2,0,0,0.0,RIGHT,0,24,24,0.421,home,85
2024,40103808,NOA,VALI,TPS,2,2,0.031,2005-04-19,,0,,0,0,0,65,0,0,0,0.0,184,0.0,0,False,NOA VALI,FIN,0,0,0,2,2,0.031,MV,0,0,0,0,,0,2,0,0,,LEFT,0,0,0,0.0,home,70
2024,30561454,LENNI,KILLINEN,Pelicans,2,2,0.044,2000-06-15,,0,,0,0,0,45,0,0,0,0.0,187,0.0,0,False,LENNI KILLINEN,FIN,31,31,0,2,2,0.044,H,0,0,0,1,,0,1,0,0,0.0,LEFT,0,38,38,0.844,away,93
2024,60790406,ROBIN,ALVAREZ,Ilves,2,2,0.056,1987-08-16,,0,,0,0,0,36,0,0,0,0.0,188,0.0,0,False,ROBIN ALVAREZ,SWE,8,8,0,2,2,0.056,VL,0,0,0,2,,0,0,0,0,0.0,LEFT,0,22,22,0.611,away,89
2024,33250393,VILJAMI,JUUSOLA,Kärpät,2,2,0.049,2003-04-19,,0,,0,0,0,41,0,0,0,0.0,179,0.0,0,False,VILJAMI JUUSOLA,FIN,4,4,0,2,2,0.049,P,0,0,0,2,,0,0,0,0,0.0,LEFT,0,20,20,0.488,home,77
2024,32576829,LENNI,HÄMÄLÄINEN,Lukko,2,2,0.053,2002-11-15,,0,,0,0,0,38,0,0,0,0.0,180,0.0,0,False,LENNI HÄMÄLÄINEN,FIN,83,83,0,2,2,0.053,OL,0,0,0,1,,0,1,0,0,0.0,LEFT,0,30,30,0.789,home,85
2024,32713394,OSKARI,LUOTO,KooKoo,2,2,1.0,2002-05-21,,0,,0,0,0,2,0,0,0,0.0,184,0.0,0,False,OSKARI LUOTO,FIN,0,0,0,2,2,1.0,VL,0,0,0,1,,0,1,0,0,0.0,LEFT,0,4,4,2.0,home,73
2024,60825641,GUSTAV,BOURAMMAN,KooKoo,2,2,0.2,1997-01-24,,0,,0,0,0,10,0,0,0,0.0,183,0.0,0,False,GUSTAV BOURAMMAN,SWE,4,4,0,2,2,0.2,OP,0,0,0,0,,0,2,0,0,0.0,RIGHT,0,28,28,2.8,home,85
2024,33863780,Elias,Koponen,KalPa,0,0,0.0,2002-08-24,,1,,0,0,0,72,1,0,1,0.014,181,0.0,0,False,Elias Koponen,FIN,0,0,0,1,1,0.014,VL,0,0,0,0,,0,0,0,0,14.29,LEFT,0,7,7,0.097,home,93
2024,34378232,RASMUS,RUUSUNEN,SaiPa,0,0,0.0,2003-09-26,,1,,0,0,0,59,1,0,1,0.017,174,0.0,0,False,RASMUS RUUSUNEN,FIN,6,6,0,1,1,0.017,VL,0,0,0,0,,0,0,0,0,7.69,LEFT,0,13,13,0.22,away,78
2024,32935871,Miro,Tauslahti,SaiPa,0,0,0.0,2004-04-16,,1,,0,0,0,59,1,0,1,0.017,181,0.0,0,False,Miro Tauslahti,FIN,4,4,0,1,1,0.017,VL,0,0,0,0,,0,0,0,0,5.56,LEFT,0,18,18,0.305,away,82
2024,60761391,RADEK,MUZIK,Tappara,0,0,0.0,2001-03-25,,1,,0,0,0,17,1,0,1,0.059,192,0.0,0,False,RADEK MUZIK,CZE,2,2,0,1,1,0.059,VL,0,0,0,0,,0,0,0,0,16.67,LEFT,0,6,6,0.353,home,88
2024,60498506,ADAM,BARES,Pelicans,0,0,0.0,2004-03-21,,1,,0,0,1,75,1,0,1,0.013,178,0.0,0,False,ADAM BARES,CZE,6,6,0,1,1,0.013,OL,0,0,0,0,,0,0,0,0,5.0,RIGHT,0,20,20,0.267,away,76
2024,33583439,Emil,Järventie,Ilves,0,0,0.0,2005-04-04,,1,,0,0,0,64,1,0,1,0.016,180,0.0,0,False,Emil Järventie,FIN,0,0,0,1,1,0.016,VL,0,0,0,0,,0,0,0,0,12.5,LEFT,0,8,8,0.125,away,81
2024,33502478,JEREMI,TAMMELA,Tappara,0,0,0.0,2003-09-12,,1,,0,0,0,60,1,0,1,0.017,176,0.0,0,False,JEREMI TAMMELA,FIN,2,2,0,1,1,0.017,OL,0,0,0,0,,0,0,0,0,10.0,RIGHT,0,10,10,0.167,away,81
2024,40128388,JESSE,RANTANEN,Sport,0,0,0.0,2003-02-19,,1,,0,0,0,43,1,0,1,0.023,180,0.0,0,False,JESSE RANTANEN,FIN,0,0,0,1,1,0.023,VL,0,0,0,0,,0,0,0,0,25.0,LEFT,0,4,4,0.093,away,79
2024,33388362,VALTTERI,KOSKELA,JYP,0,0,0.0,2002-10-20,,1,,0,0,0,2,1,0,1,0.5,180,0.0,0,False,VALTTERI KOSKELA,FIN,0,0,0,1,1,0.5,P,0,0,0,0,,0,0,0,0,100.0,LEFT,0,1,1,0.5,away,80
2024,32378409,OSSI-PETTERI,JAAKOLA,KooKoo,0,0,0.0,2002-02-16,,1,,0,0,0,23,1,0,1,0.043,183,0.0,0,False,OSSI-PETTERI JAAKOLA,FIN,0,0,0,1,1,0.043,VL,0,0,0,0,,0,0,0,0,12.5,LEFT,0,8,8,0.348,away,84
2024,27706219,Joel,Janatuinen,HPK,1,1,0.017,1995-02-02,,0,,0,0,0,60,0,0,0,0.0,183,0.0,0,False,Joel Janatuinen,FIN,2,2,0,1,1,0.017,OL,0,0,0,1,,0,0,0,0,0.0,LEFT,0,6,6,0.1,away,83
2024,40066947,Vili,Toivonen,HPK,1,1,0.017,2005-08-25,,0,,0,0,0,59,0,0,0,0.0,179,0.0,0,False,Vili Toivonen,FIN,0,0,0,1,1,0.017,VL,0,0,0,1,,0,0,0,0,0.0,LEFT,0,7,7,0.119,away,74
2024,29924154,VEINI,VEHVILÄINEN,JYP,1,1,0.017,1997-02-13,,0,,0,0,0,60,0,0,0,0.0,184,0.0,0,False,VEINI VEHVILÄINEN,FIN,2,2,0,1,1,0.017,MV,0,0,0,0,,0,1,0,0,,LEFT,0,0,0,0.0,home,86
2024,29923595,FILIP,LINDBERG,TPS,1,1,0.015,1999-01-31,,0,,0,0,0,68,0,0,0,0.0,185,0.0,0,False,FILIP LINDBERG,FIN,0,0,0,1,1,0.015,MV,0,0,0,1,,0,0,0,0,,LEFT,0,0,0,0.0,away,85
2024,24177003,RONI,SEVÄNEN,TPS,1,1,0.014,1995-04-17,,0,,0,0,0,69,0,0,0,0.0,184,0.0,0,False,RONI SEVÄNEN,FIN,20,20,0,1,1,0.014,VP,0,0,0,1,,0,0,0,0,0.0,LEFT,0,85,85,1.232,away,86
2024,60760868,STEFANOS,LEKKAS,KalPa,1,1,0.014,1996-01-17,,0,,0,0,0,73,0,0,0,0.0,183,0.0,0,False,STEFANOS LEKKAS,USA,0,0,0,1,1,0.014,MV,0,0,0,0,,0,1,0,0,,LEFT,0,0,0,0.0,home,82
2024,40113846,Joona,Saarelainen,KalPa,1,1,0.014,2006-04-04,,0,,0,0,0,70,0,0,0,0.0,176,0.0,0,False,Joona Saarelainen,FIN,0,0,0,1,1,0.014,OL,0,0,0,1,,0,0,0,0,0.0,LEFT,0,8,8,0.114,home,86
2024,27843800,NICLAS,WESTERHOLM,Kärpät,1,1,0.014,1997-08-13,,0,,0,0,0,72,0,0,0,0.0,192,0.0,0,False,NICLAS WESTERHOLM,FIN,0,0,0,1,1,0.014,MV,0,0,0,0,,0,1,0,0,,LEFT,0,0,0,0.0,home,90
2024,24158200,JUSSI,OLKINUORA,Pelicans,1,1,0.028,1990-11-04,,0,,0,0,0,36,0,0,0,0.0,188,0.0,0,False,JUSSI OLKINUORA,FIN,6,6,0,1,1,0.028,MV,0,0,0,0,,0,1,0,0,,LEFT,0,0,0,0.0,away,91
